,energy,unc_en,intensity,unc_i,symbol,target_abundance,target_unc_a,target_n,target_z,product_half_life_sec,product_unc_hls,product_n,product_z,thermal_xs_mb,thermal_unc_xs_mb,thermal_xs_lib,thermal_xs_unc_lib,atom_count,A0,A_decayed,decays_during_count,n_gamma
117,92.288,0.009,0.6,0.0108240473021878,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,95658.01867438357
118,108.45,0.16,55.44,0.08,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,8838800.925513042
119,117.69,0.13,0.0216,0.0076821090854009,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,3443.6886722778086
120,123.804,0.003,29.76,0.3451144737619678,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,4744637.726249426
121,128.09,0.14,0.0144,0.0009674709297958,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,2295.7924481852056
122,133.617,0.005,2.1792,0.0300962721944097,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,347429.92382536107
123,137.323,0.022,0.0384,0.0014751271131668,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,6122.113195160548
124,157.16,0.01,0.17856,0.0073521523379211,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,28467.82635749655
125,216.088,0.014,20.352,0.4197858501664867,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,3244719.993435091
126,239.621,0.005,2.496,0.0567492731230982,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,397937.3576854356
127,246.858,0.013,0.648,0.0072249567472753,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,103310.66016833426
128,249.435,0.011,2.9616,0.103777369402004,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,472167.9801767572
129,268.71,0.02,0.00912,0.0024012030318155,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,1454.00188385063
130,279.17,0.02,0.012,0.0057608679901556,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,1913.1603734876714
131,294.503,0.012,0.17328,0.0050124979800494,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,27626.035793161973
132,297.83,0.15,0.00384,0.0004810654841079,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,612.2113195160548
133,323.2,0.024,0.006384,0.0004829391680118,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,1017.8013186954411
134,351.202,0.016,0.09552,0.0058147412668148,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,15228.756572961862
135,368.964,0.028,0.0168,0.00336291540185,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,2678.42452288274
136,373.256,0.012,14.4,0.1874459922217597,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,2295792.448185206
137,390.06,0.04,0.001968,0.0001926991437448,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,313.75830125197814
138,404.039,0.007,1.344,0.0147512711316686,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,214273.9618306192
139,406.11,0.21,0.02112,0.0096016131977912,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,3367.1622573383015
140,417.3,0.3,0.00288,0.001440199986113,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,459.15848963704116
141,423.69,0.25,0.002016,0.0002405872814593,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,321.41094274592876
142,427.564,0.013,0.09792,0.001259942855847,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,15611.388647659398
143,451.415,0.016,0.04176,0.0010211287871762,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,6657.798099737095
144,458.96,0.1,0.00576,0.0004823940298138,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,918.3169792740823
145,461.25,0.016,0.0576,0.0096119925093603,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,9183.169792740822
146,462.68,0.05,0.048,0.0096083297195714,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,7652.641493950686
147,474.2,0.2,0.0024,0.0006243204305482,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,382.6320746975342
148,480.399,0.011,0.33792,0.0051567679800433,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,53874.596117412824
149,486.507,0.012,2.1456,0.0229576653865326,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,342073.0747795956
150,496.321,0.005,48.0,0.4,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,7652641.493950685
151,506.1,0.4,0.00192,0.0004802665926337,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,306.1056597580274
152,517.64,0.07,0.0024,0.0009602083107326,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,382.6320746975342
153,533.68,0.17,0.00144,0.0003362142174269,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,229.57924481852058
154,546.3,0.08,0.0036,0.0003373366271248,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,573.9481120463014
155,550.46,0.14,0.002208,0.0005283205087823,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,352.0215087217315
156,562.824,0.023,0.003792,0.0007206931108315,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,604.5586780221041
157,572.697,0.025,0.16128,0.0031781655085913,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,25712.875419674307
158,585.031,0.011,1.224,0.0140071410359145,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,195142.35809574247
159,596.48,0.13,0.001776,0.0001925695718435,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,283.14773527617535
160,599.94,0.11,0.001632,0.0001924810640037,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,260.1898107943233
161,620.094,0.007,1.4736,0.0155871228903861,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,234936.09386428606
162,630.23,0.17,0.003744,0.0004331252012986,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,596.9060365281534
163,657.64,0.1,0.003552,0.0002895171152108,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,566.2954705523507
164,661.6,0.08,0.00672,0.0009616319462247,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,1071.369809153096
165,674.418,0.016,0.13584,0.0014842587375521,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,21656.975427880436
166,696.467,0.014,0.15216,0.0045022465503346,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,24258.87353582367
167,703.47,0.07,0.0072,0.0004837354648979,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,1147.8962240926028
168,745.57,0.06,0.001296,0.0001444044320649,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,206.62132033666853
169,757.0,0.2,0.00048,0.0001440555448429,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,76.52641493950685
170,785.92,0.09,0.0024,0.0007202777242147,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,382.6320746975342
171,795.85,0.08,0.00072,9.61873172512e-05,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,114.78962240926029
172,797.38,0.06,0.036,0.0014709180806557,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,5739.481120463013
173,827.79,0.12,0.003696,0.000385233228058,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,589.2533950342028
174,831.583,0.014,0.23424,0.0027380109568809,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,37344.890490479345
175,840.9,0.4,0.00192,0.0009601333240753,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,306.1056597580274
176,884.58,0.2,0.002304,0.0002407667751165,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,367.3267917096329
177,914.035,0.025,0.04752,0.0006222668237982,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,7576.115079011179
178,919.65,0.09,0.00912,0.0004859794234327,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,1454.00188385063
179,923.866,0.019,0.744,0.0114280357017293,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,118615.94315623562
180,954.61,0.03,0.03312,0.0005536930557628,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,5280.322630825973
181,968.887,0.021,0.03744,0.0014734123659043,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,5969.060365281534
182,1037.0,0.4,0.00048,0.0001440555448429,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,76.52641493950685
183,1046.4,0.3,0.09264,0.0072412695019588,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,14769.598083324821
184,1047.601,0.011,1.344,0.0354175097938858,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,214273.9618306192
185,1125.97,0.09,0.002736,0.0004805411949042,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,436.2005651551891
186,1170.52,0.05,0.001632,0.0002403850244919,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,260.1898107943233
187,1208.47,0.11,0.001776,0.0001925695718435,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,283.14773527617535
188,1218.3,0.15,0.00048,0.0001440555448429,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,76.52641493950685
189,1341.98,0.08,0.001104,0.0001442935896012,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,176.01075436086575
190,4.749,,12.298068372627814,0.6371537656920765,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,1960681.4234127956
191,4.966,,13.64783865984,4.044003281273729,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,2175875.3423132477
192,30.625,,27.88864505574793,0.6716178921218412,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,4446287.549243317
193,30.973,,51.5216054974098,1.217718565240724,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,8214091.168009084
194,31.816,,13.749631931023057,2.159884992866094,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,2192104.2467061738
195,32.193,,25.33093576091204,3.977443665491595,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,4038511.876761558
196,35.089,,15.052200225429734,0.3912807994583755,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,2399772.7504245304
197,35.414,,18.72493708043459,0.4808997514156145,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,2985317.3015281153
198,35.818,,3.672736855004855,0.1215698129637464,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,585544.5511035853
199,36.482,,7.45090376043523,1.1726465506482862,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,1187897.8184279131
200,36.827,,9.328531508064907,1.4676807370167324,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,1487248.0686717473
201,37.255,,1.8776277476296777,0.297846009374589,Ba,0.11,0.01,74,56,993600.0,5184.0,75,56,8677.669,,endf,MISSING_COVARIANCE,4.073594741864122e+17,8866.496576987432,8862.786129480814,15943003.112397261,299350.2502438341
202,12.327,0.006,1.42,0.05,Ba,0.1,0.01,76,56,332957125.9579202,347126.185720512,77,56,6529.935,,endf,MISSING_COVARIANCE,3.703267947149202e+17,18.123080302719124,18.123057665652926,32621.442678084266,463.22448602879655
203,53.1622,0.0006,2.140725,0.0317099140648472,Ba,0.1,0.01,76,56,332957125.9579202,347126.185720512,77,56,6529.935,,endf,MISSING_COVARIANCE,3.703267947149202e+17,18.123080302719124,18.123057665652926,32621.442678084266,698.3353787704195
204,79.6142,0.0012,2.649535,0.050298611998742,Ba,0.1,0.01,76,56,332957125.9579202,347126.185720512,77,56,6529.935,,endf,MISSING_COVARIANCE,3.703267947149202e+17,18.123080302719124,18.123057665652926,32621.442678084266,864.31654126078
205,80.9979,0.0011,32.94855,0.3262420184464288,Ba,0.1,0.01,76,56,332957125.9579202,347126.185720512,77,56,6529.935,,endf,MISSING_COVARIANCE,3.703267947149202e+17,18.123080302719124,18.123057665652926,32621.442678084266,10748.292351509934
206,160.612,0.0016,0.637874,0.0053344433861463,Ba,0.1,0.01,76,56,332957125.9579202,347126.185720512,77,56,6529.935,,endf,MISSING_COVARIANCE,3.703267947149202e+17,18.123080302719124,18.123057665652926,32621.442678084266,208.08370126840325
207,223.2368,0.0013,0.452965,0.0033984224649092,Ba,0.1,0.01,76,56,332957125.9579202,347126.185720512,77,56,6529.935,,endf,MISSING_COVARIANCE,3.703267947149202e+17,18.123080302719124,18.123057665652926,32621.442678084266,147.7637178267844
208,275.925,0.007,17.7,0.2,Ba,0.1,0.01,76,56,332957125.9579202,347126.185720512,77,56,6529.935,,endf,MISSING_COVARIANCE,3.703267947149202e+17,18.123080302719124,18.123057665652926,32621.442678084266,5773.995354020914
209,276.3989,0.0012,7.16057,0.0486554077261716,Ba,0.1,0.01,76,56,332957125.9579202,347126.185720512,77,56,6529.935,,endf,MISSING_COVARIANCE,3.703267947149202e+17,18.123080302719124,18.123057665652926,32621.442678084266,2335.8812379740984
